|business_address|business_name|city|geo_coordinates|id|license_expiration|license_num|license_type|state|zip_code
3359|101 Boston Post Rd|Post Road Auto|Waterford|[{'type': 'Point', 'coordinates': [-72.122431, 41.3418]}]|row-ia3u~5j2c.e295|2022-08-31T00:00:00|R6379|General Repairer|Ct|06385
3360|477 Ferry St|Taino Motors Llc|New Haven|[{'type': 'Point', 'coordinates': [-72.896383, 41.312757]}]|row-eik8.2i6f-i876|2022-02-28T00:00:00|U8376|Used Dealer|Ct|06513-3043
3361|729 Dixwell Ave|Adt Automotive Inc|New Haven|[{'type': 'Point', 'coordinates': [-72.935218, 41.333087]}]|row-qrjj-njag.3d4v|2023-01-31T00:00:00|U7473|Used Dealer|Ct|06511-1039
3362|72 Connecticut Ave|Briggs Holdings Llc|Norwalk|[{'type': 'Point', 'coordinates': [-73.423999, 41.106894]}]|row-tkif-beaz-dbjj|2022-12-31T00:00:00|U8665|Used Dealer|Ct|06850-3541
3363|206 Main St|B & B Getty|Norwalk|[{'type': 'Point', 'coordinates': [-73.4223, 41.12805]}]|row-9452~t46p.qqky|2022-07-31T00:00:00|R5932|General Repairer|Ct|06851-3513
3364|89 Main St And Cross St|National Transmission|Norwalk||row-usv4~yzb3-83fd|2022-11-30T00:00:00|R6081|General Repairer|Ct|06851
3365|625 Arch St|Central Auto Sales Llc|New Britain|[{'type': 'Point', 'coordinates': [-72.784981, 41.656391]}]|row-8m9g-5dk5~v2gu|2023-11-30T00:00:00|U7836|Used Dealer|Ct|06051
3366|211 213 Washington St|United Auto Service Inc|New Britain|[{'type': 'Point', 'coordinates': [-72.78463000000002, 41.673822]}]|row-fgge~rd43-6n6p|2023-03-31T00:00:00|U1614|Used Dealer|Ct|06051
3367|245 Stanley St|Stanley St Auto Body Inc|New Britain|[{'type': 'Point', 'coordinates': [-72.767633, 41.655023]}]|row-mhga.pdag-dbnj|2023-09-30T00:00:00|U0910|Used Dealer|Ct|06051-3628
3368|351 Us Route 1|Town Fair Tire Centers Of Conn Llc|New London|[{'type': 'Point', 'coordinates': [-72.118576, 41.370046]}]|row-cwm8~74qv-qidk|2022-03-31T00:00:00|R6697|General Repairer|Ct|06320
3369|434 Colman St|Dba Auto Hub|New London|[{'type': 'Point', 'coordinates': [-72.116098, 41.361081]}]|row-5ufg-hdjr~andi|2022-06-30T00:00:00|U8811|Used Dealer|Ct|06320-3739
3370|620 Washington Ave|Dba Mercedes Benz Of North Haven|North Haven|[{'type': 'Point', 'coordinates': [-72.839661, 41.421611000000006]}]|row-xfc6-qzgd-8gvv|2022-02-28T00:00:00|N2306|New Dealer|Ct|06473-1121
3371|123 143 State St|Frank F Palmieri|North Haven||row-bkfb.4p57-rwha|2022-10-31T00:00:00|U2211|Used Dealer|Ct|06473
3372|100 Mcdermott Rd|Ryder Truck Rental Inc|North Haven|[{'type': 'Point', 'coordinates': [-72.867539, 41.341091]}]|row-xf32.q4hk~mups|2023-03-31T00:00:00|O6366|Leasing License|Ct|06473-3663
3373|1803 Thomaston Ave|Deborah Turner|Waterbury|[{'type': 'Point', 'coordinates': [-73.055039, 41.592376]}]|row-fqzi-f5cx-x7ys|2022-03-31T00:00:00|U7127|Used Dealer|Ct|06704-1022
3374|74 Mattatuck Heights Rd|Gateway Limousine Inc|Waterbury|[{'type': 'Point', 'coordinates': [-72.980942, 41.540087]}]|row-d3d2~esg4.3k42|2022-03-31T00:00:00|O6240|Leasing License|Ct|06705-3831
3375|797 Foxon Rd|Dba Route 80 Motors|North Branford|[{'type': 'Point', 'coordinates': [-72.795219, 41.332821]}]|row-tu2h-pccj~bskj|2023-08-31T00:00:00|U8733|Used Dealer|Ct|06471-1107
3376|10 Ciro Rd|C Troiano And Sons Excavating Co Inc|North Branford|[{'type': 'Point', 'coordinates': [-72.757489, 41.332592]}]|row-w2zw-59v9-fyei|2022-02-28T00:00:00|U0329|Used Dealer|Ct|06471-1520
3377|1229 Foxon Rd|Rj Shore Automotive Ii Llc|North Branford|[{'type': 'Point', 'coordinates': [-72.78194, 41.327697]}]|row-dv6r.mgm2-zpkg|2023-03-31T00:00:00|U7509|Used Dealer|Ct|06471-1289
3378|1265 John Fitch Blvd Units 1 And 2|John Fitch Automotive Llc|South Windsor|[{'type': 'Point', 'coordinates': [-72.601721, 41.840216]}]|row-82cg-s23z-ynxw|2022-07-31T00:00:00|U8204|Used Dealer|Ct|06074
3379|1535 John Fitch Blvd|Max Cycles East Ct Llc|South Windsor|[{'type': 'Point', 'coordinates': [-72.599529, 41.849446]}]|row-w66x.q9py-8znj|2022-02-28T00:00:00|N2638|New Dealer|Ct|06074-1000
3380|102 Linwood Ave|Uag Fairfield Cm Llc|Fairfield|[{'type': 'Point', 'coordinates': [-73.270876, 41.141342]}]|row-hn6c-p3r7~tkx4|2022-09-30T00:00:00|R6183|General Repairer|Ct|06824-4911
3381|1889 Mill Plain Rd|Kcs Family Trust Ltd|Fairfield|[{'type': 'Point', 'coordinates': [-73.266466, 41.165876]}]|row-8acj~7pmi.jz5e|2022-03-31T00:00:00|O6187|Leasing License|Ct|06824-3080
3382|264 Fairchild Ave|Summit Auto Repair Inc|Fairfield|[{'type': 'Point', 'coordinates': [-73.22917, 41.170174]}]|row-6taz.gdb4.zyy6|2022-07-31T00:00:00|U6533|Used Dealer|Ct|06432
3383|2065 E Main St|Northwest Hills Automotive Llc|Torrington|[{'type': 'Point', 'coordinates': [-73.078819, 41.821053]}]|row-66yk.mr8z.u7sb|2022-03-31T00:00:00|O6038|Leasing License|Ct|06790-3111
3384|1200 New Litchfield St|Superior Auto Service Center Llc|Torrington|[{'type': 'Point', 'coordinates': [-73.146899, 41.786136]}]|row-vff7.u33m-xgbm|2022-02-28T00:00:00|L3394|Limited Repairer|Ct|06790-6016
3385|130 Lenox Ave Ste 17|Pennacchio Auto Clinic|Stamford|[{'type': 'Point', 'coordinates': [-73.510526, 41.068635]}]|row-9qas~36pp~kswa|2023-03-31T00:00:00|R7576|General Repairer|Ct|06906-2337
3386|967 E Main St|Meineke Car Care Center #60|Stamford|[{'type': 'Point', 'coordinates': [-73.520509, 41.05623]}]|row-zskp.4v2m~qs74|2023-03-31T00:00:00|R6597|General Repairer|Ct|06902-4109
3387|114 Columbia Ave|Abc Automotive Llc|Willimantic|[{'type': 'Point', 'coordinates': [-72.23632000000002, 41.716535]}]|row-zgec-crfp-6awz|2023-06-30T00:00:00|U6037|Used Dealer|Ct|06226-1906
3388|210 Birch St|Windham Reg Tech Sch|Willimantic|[{'type': 'Point', 'coordinates': [-72.220879, 41.719226]}]|row-zhea-j8uk-nxvd|2023-02-28T00:00:00|R0557|General Repairer|Ct|06226-2108
3389|425 N Martingale Rd|Union Leasing Trust|Schaumburg|[{'type': 'Point', 'coordinates': [-88.035554, 42.036067]}]|row-ansd~c2gg~wui4|2023-03-31T00:00:00|O0182|Leasing License|Il|60173
3390|4 Center St|Perry Motors Inc|Scotland|[{'type': 'Point', 'coordinates': [-72.081664, 41.6982]}]|row-84y9-veen.debk|2023-06-30T00:00:00|U1316|Used Dealer|Ct|06264
3391|115 Main St|The Car Place Inc|Somersville|[{'type': 'Point', 'coordinates': [-72.489263, 41.98525500000001]}]|row-7zu4-cj64-fvxj|2023-06-30T00:00:00|U5661|Used Dealer|Ct|06072
3392|970 Main St South|Carola A Coburn|Southbury|[{'type': 'Point', 'coordinates': [-73.237237, 41.458566000000005]}]|row-zdc3-7rhz.jzu7|2023-05-31T00:00:00|U6334|Used Dealer|Ct|06488
3393|8 Brookfield St|Brookfield Autobody And Sales Inc|Hartford|[{'type': 'Point', 'coordinates': [-72.699592, 41.752432]}]|row-sa69-eupb-i4te|2023-04-30T00:00:00|U4932|Used Dealer|Ct|06106-3047
3394|583 Windsor St|Sena Brothers|Hartford|[{'type': 'Point', 'coordinates': [-72.671428, 41.782187]}]|row-s66f~chts.xygj|2022-06-30T00:00:00|U8189|Used Dealer|Ct|06120-2413
3395|449 Derby Ave|Anderson Automotive Inc|West Haven|[{'type': 'Point', 'coordinates': [-72.970447, 41.307009]}]|row-s96x-bv88~jprq|2023-04-30T00:00:00|U1958|Used Dealer|Ct|06516-1005
3396|809 1St Ave|Dba Uzun Auto|West Haven|[{'type': 'Point', 'coordinates': [-72.953169, 41.285296]}]|row-vcd7-zzt6~z4r2|2022-11-30T00:00:00|U7207|Used Dealer|Ct|06516-2713
3397|90 Prindle Rd|Mundo Motors Llc|West Haven|[{'type': 'Point', 'coordinates': [-72.989573, 41.264508]}]|row-hgkw~tzfr.d8wq|2023-09-30T00:00:00|U8336|Used Dealer|Ct|06516-3913
3398|662 Oakwood Ave|Alk Enterprise|West Hartford|[{'type': 'Point', 'coordinates': [-72.719032, 41.735335]}]|row-6mu5.w8c2.rta7|2023-08-31T00:00:00|U7015|Used Dealer|Ct|06110
3399|1012 New Britain Ave|Jons Performance Llc|West Hartford|[{'type': 'Point', 'coordinates': [-72.722526, 41.73008]}]|row-bnhg-acei~9sw4|2023-09-30T00:00:00|U7579|Used Dealer|Ct|06110-2233
3400|17 Grassmere Ave|Fredna Auto Repair Llc|West Hartford|[{'type': 'Point', 'coordinates': [-72.725158, 41.73648800000001]}]|row-k555~7vid-75z5|2023-01-31T00:00:00|R7372|General Repairer|Ct|06110-1216
3401|47 North St|Pirros Auto|Wolcott|[{'type': 'Point', 'coordinates': [-72.967512, 41.634902]}]|row-bv44.8mzq.n3za|2023-11-30T00:00:00|U0707|Used Dealer|Ct|06716-1317
3402|1090 Wolcott Rd|Mikes Auto Sales|Wolcott|[{'type': 'Point', 'coordinates': [-72.986345, 41.604792]}]|row-mep5-uy3b.jgip|2023-03-31T00:00:00|U1581|Used Dealer|Ct|06716-1532
3403|392 Wolcott Rd|Frans Automotive Llc|Wolcott|[{'type': 'Point', 'coordinates': [-72.991889, 41.588658]}]|row-ys52-746b.rc2d|2022-05-31T00:00:00|U6803|Used Dealer|Ct|06716
3404|203 Homer St|Bop Inc|Waterbury|[{'type': 'Point', 'coordinates': [-73.043646, 41.585466]}]|row-uugk-nign~bqzv|2022-03-31T00:00:00|U0204|Used Dealer|Ct|06704
3405|1200 South Main St Unit # 5|Natera Auto Repair Llc|Waterbury|[{'type': 'Point', 'coordinates': [-73.03654, 41.539723]}]|row-3stz.6k3a-a9am|2022-08-31T00:00:00|R7211|General Repairer|Ct|06706
3406|1803 Thomaston Ave|Thomas Turner|Waterbury|[{'type': 'Point', 'coordinates': [-73.055039, 41.592376]}]|row-cfpb-8exp.dd7z|2022-03-31T00:00:00|U7127|Used Dealer|Ct|06704-1022
3407|32 Depot Pl|Unionville Autobody Inc|Unionville|[{'type': 'Point', 'coordinates': [-72.885688, 41.75345]}]|row-6xrj.zh5u~mq28|2023-04-30T00:00:00|R6432|General Repairer|Ct|06085-1249
3408|47 Depot Pl|H And S Enterprises Inc|Unionville|[{'type': 'Point', 'coordinates': [-72.883206, 41.752432]}]|row-wrs6~e8vi~3emu|2022-10-31T00:00:00|U2235|Used Dealer|Ct|06085-1249
3409|47 Depot Pl|H And S Truck Repr Sls|Unionville|[{'type': 'Point', 'coordinates': [-72.883206, 41.752432]}]|row-2v5d.e7ww-wjvf|2022-10-31T00:00:00|U2235|Used Dealer|Ct|06085-1249
3410|24 Simon Rd|Dba Boscos Auto|Enfield|[{'type': 'Point', 'coordinates': [-72.561892, 41.950752]}]|row-fskm~p6xp~gvf5|2023-05-31T00:00:00|U5641|Used Dealer|Ct|06082-5904
3411|517-525 Enfield St|Artioli Dodge|Enfield|[{'type': 'Point', 'coordinates': [-72.593535, 42.010176]}]|row-xa63.swb6-nykq|2022-11-30T00:00:00|N0503|New Dealer|Ct|06082
3412|60 Freshwater Blvd|Monro Muffler Brake Inc|Enfield|[{'type': 'Point', 'coordinates': [-72.577016, 41.992978]}]|row-9j97-rbas-fwkn|2022-10-31T00:00:00|R5423|General Repairer|Ct|06082-3804
3413|226 N Pln Industrial Rd Unit 8|Tylers Total Truck Service|Wallingford|[{'type': 'Point', 'coordinates': [-72.81886000000002, 41.472312]}]|row-xi4j-hnxf-tj2c|2023-08-31T00:00:00|R6638|General Repairer|Ct|06492
3414|1122 Old North Colony Rd|The Wallingford Auto Co|Wallingford|[{'type': 'Point', 'coordinates': [-72.810216, 41.498357]}]|row-jzwf-5hat~56r7|2023-03-31T00:00:00|O0340|Leasing License|Ct|06492-1771
3415|1076 S Colony Rd|George Harte Infiniti Inc|Wallingford|[{'type': 'Point', 'coordinates': [-72.835678, 41.431506]}]|row-ptdu-cvfm-g93d|2023-02-28T00:00:00|N2691|New Dealer|Ct|06492-5231
3416|177 Bridgeport Ave|Dba Helmuts Foreign Car Service|Milford|[{'type': 'Point', 'coordinates': [-73.102934, 41.201813]}]|row-wpr9.nafy~tqhx|2022-08-31T00:00:00|U7431|Used Dealer|Ct|06460-3936
3417|566 574 580 Bridgeport Ave|Dba Key Hyundai Of Milford|Milford|[{'type': 'Point', 'coordinates': [-73.088036, 41.207167]}]|row-qfaz-g6dr~td8n|2022-03-31T00:00:00|N2639|New Dealer|Ct|06460
3418|324 Bridgeport Ave|H Sandoval Foreign Car Inc|Milford|[{'type': 'Point', 'coordinates': [-73.097766, 41.203727]}]|row-cz2e.yznx-3jis|2022-03-31T00:00:00|U0229|Used Dealer|Ct|06460-4119
3419|251 S Main St|Better Buys Auto Inc|East Windsor|[{'type': 'Point', 'coordinates': [-72.608838, 41.874223]}]|row-epat-7dkj.22hp|2022-05-31T00:00:00|U4518|Used Dealer|Ct|06088-9746
3420|174 North Rd|Town And Country Auto Body Llc|East Windsor|[{'type': 'Point', 'coordinates': [-72.573443, 41.937012]}]|row-gqa2~vidc.gwnk|2023-04-30T00:00:00|U8690|Used Dealer|Ct|06088-9678
3421|1 Jackson St|Mid-Town Tire Towing & Transport|Middletown|[{'type': 'Point', 'coordinates': [-72.663666, 41.559591]}]|row-tbmf-3vnp-amht|2023-11-30T00:00:00|U5740|Used Dealer|Ct|06457
3422|169 Main Street Ext|Brake Pro Llc|Middletown|[{'type': 'Point', 'coordinates': [-72.643512, 41.551726]}]|row-tz8v~y5pk.w6qp|2023-08-31T00:00:00|U8847|Used Dealer|Ct|06457-3814
3423|30 Dekoven Dr|Connecticut Rental Centers Inc|Middletown|[{'type': 'Point', 'coordinates': [-72.644276, 41.556221]}]|row-z5mu.6sid-b369|2023-03-31T00:00:00|O0093|Leasing License|Ct|06457-3431
3424|349R Salmon Brook St|Dba Jimmys Tire And Auto|Granby|[{'type': 'Point', 'coordinates': [-72.791433, 41.965108]}]|row-sz27-95b6.ebdv|2022-12-31T00:00:00|R7599|General Repairer|Ct|06035-1804
3425|541 Salmon Brook St|Evans Automotive Llc|Granby|[{'type': 'Point', 'coordinates': [-72.800012, 41.990095]}]|row-sajn.j5b7-9gxv|2022-12-31T00:00:00|U8462|Used Dealer|Ct|06035-1105
3426|539 Salmon Brook St|Last Chance Garage Llc|Granby|[{'type': 'Point', 'coordinates': [-72.800083, 41.989784]}]|row-zwzg.vz24.39a3|2023-06-30T00:00:00|U6692|Used Dealer|Ct|06035-1105
3427|22 Russell Rd|Oquisanti Anthony M|East Granby|[{'type': 'Point', 'coordinates': [-72.707654, 41.943718]}]|row-nvhx-eht4-h6pr|2023-12-31T00:00:00|U0574|Used Dealer|Ct|06026-9765
3428|6 Herman Dr Ste F|Patricks|East Granby|[{'type': 'Point', 'coordinates': [-72.78072, 41.918022]}]|row-csei.e8dg-bqqd|2023-10-31T00:00:00|R5833|General Repairer|Ct|06026-9598
3429|6 Herman Dr Ste F|Dba Patrick Mccue|East Granby|[{'type': 'Point', 'coordinates': [-72.78072, 41.918022]}]|row-qq89~4nsz-kmys|2023-10-31T00:00:00|R5833|General Repairer|Ct|06026-9598
3430|380 S Broad St|Alderman Leasing Company|Meriden|[{'type': 'Point', 'coordinates': [-72.805922, 41.513494]}]|row-3hpa~ifsr-9u2s|2023-03-31T00:00:00|O0372|Leasing License|Ct|06450-6659
3431|281 E Main St|Ken Sher Llc|Meriden|[{'type': 'Point', 'coordinates': [-72.794087, 41.534035]}]|row-w43v.hh3z-vqqc|2022-04-30T00:00:00|R6136|General Repairer|Ct|06450
3432|521 Connecticut Blvd|Hoffman Auto Body Of East Hartford Llc|East Hartford|[{'type': 'Point', 'coordinates': [-72.655839, 41.769424]}]|row-n2id-wqjd.k82k|2022-10-31T00:00:00|R7606|General Repairer|Ct|06108-3264
3433|222 224 Governor St|Governors Auto Body Inc|East Hartford|[{'type': 'Point', 'coordinates': [-72.652081, 41.771011]}]|row-er9g.ida2-ns7p|2023-04-30T00:00:00|U4941|Used Dealer|Ct|06108
3434|48 54 Village St|Collision Automotive Carstar|East Hartford|[{'type': 'Point', 'coordinates': [-72.660057, 41.772167]}]|row-uswz-aft3-czfp|2023-07-31T00:00:00|R0866|General Repairer|Ct|06108
3435|130 Brainard Rd|Jt And S Truck Rental Inc|Hartford|[{'type': 'Point', 'coordinates': [-72.659659, 41.736604]}]|row-599n-csxh-gnyn|2022-03-31T00:00:00|O1731|Leasing License|Ct|06114-1604
3436|77 Weston St|Dba Land Rover Hartford|Hartford|[{'type': 'Point', 'coordinates': [-72.664595, 41.78457900000001]}]|row-d3b7-wra5.ns9p|2023-12-31T00:00:00|N2728|New Dealer|Ct|06120-1505
3437|306 School St|Kellys Tire Inc|Putnam|[{'type': 'Point', 'coordinates': [-71.900942, 41.921739]}]|row-f76k-h3db-uhzh|2023-11-30T00:00:00|U0722|Used Dealer|Ct|06260-1347
3438|647 School St|J And H Auto Repair Center Inc|Putnam|[{'type': 'Point', 'coordinates': [-71.887265, 41.924299]}]|row-eszi-3wfi-auk9|2023-12-31T00:00:00|U7611|Used Dealer|Ct|06260-2424
3439|Little Pitch Rd|Dings Auto Sales And Salvage Inc|Litchfield||row-4zra~7m8f.mhbm|2023-03-31T00:00:00|U1606|Used Dealer|Ct|06759
3440|108 Torrington Rd|Paul J Bennett|Litchfield|[{'type': 'Point', 'coordinates': [-73.185241, 41.752183]}]|row-k8ig-9iyq-k36b|2022-09-30T00:00:00|U2358|Used Dealer|Ct|06759-2726
3441|302 Main St|Terryville Chevrolet Llc|Terryville|[{'type': 'Point', 'coordinates': [-73.018901, 41.680031]}]|row-ir8b-qf7p-jw56|2022-04-30T00:00:00|N2313|New Dealer|Ct|06786
3442|61 Poland Brook Rd|Truck Builders Of Connecticut|Terryville|[{'type': 'Point', 'coordinates': [-73.004473, 41.691164]}]|row-ay9i-a5ih~z9h3|2022-08-31T00:00:00|U6226|Used Dealer|Ct|06786-5202
3443|24 Adams St|Buckland Leasing Co Llc|Manchester|[{'type': 'Point', 'coordinates': [-72.551653, 41.795585]}]|row-t76a~d6k2-ussz|2022-03-31T00:00:00|O5915|Leasing License|Ct|06042
3444|333 Main St|Jays Auto Deals On Wheels Llc|Manchester|[{'type': 'Point', 'coordinates': [-72.52229, 41.781525]}]|row-ex2b~jebn-hda4|2022-08-31T00:00:00|U6554|Used Dealer|Ct|06040-4127
3445|Rte 1 Box 68|Brustolon Buick Gmc Inc|Mystic||row-c2gs-ifny-tjc8|2023-03-31T00:00:00|O1024|Leasing License|Ct|06355
3446|72 Jerry Brown Rd|Bob Valenti Chevrolet Inc|Mystic|[{'type': 'Point', 'coordinates': [-71.951789, 41.376946]}]|row-73hp-sfz7-39sm|2023-04-30T00:00:00|N0277|New Dealer|Ct|06355
3447|306 S Nappanee St|Aluminum Trailer Co|Nappanee|[{'type': 'Point', 'coordinates': [-86.005128, 41.440864]}]|row-zrkv.tehe.yqz9|2022-06-30T00:00:00|M0981|Manufacturer License|In|46550
3448|16 Forestville Ave|Chris Auto Clinic Llc|Plainville|[{'type': 'Point', 'coordinates': [-72.880618, 41.670179]}]|row-mv5c-2k5b-qxis|2023-09-30T00:00:00|U5011|Used Dealer|Ct|06062-2160
3449|20 Hultenius St|Jda Lawn Sprinkler Llc|Plainville|[{'type': 'Point', 'coordinates': [-72.868553, 41.664924]}]|row-zm5a.rjps-nnsz|2023-01-31T00:00:00|R7375|General Repairer|Ct|06062
3450|193 Whiting Street|Dba Nelcon Service Center|Plainville|[{'type': 'Point', 'coordinates': [-72.866838, 41.658666]}]|row-ztir.jzvu-z6dh|2023-05-31T00:00:00|R7783|General Repairer|Ct|06062
3451|86 Ball Pond Rd|A And W Automotive|Danbury|[{'type': 'Point', 'coordinates': [-73.518505, 41.444064]}]|row-63rb.9quc~rhgx|2022-12-31T00:00:00|L3257|Limited Repairer|Ct|06811-2851
3452|79 Federal Rd|Ez2Drive Auto Group Llc|Danbury|[{'type': 'Point', 'coordinates': [-73.419951, 41.42445]}]|row-xnqn-tc5e-fnn5|2023-09-30T00:00:00|U8544|Used Dealer|Ct|06811
3453|60 North Ave|Park City Ford Inc|Bridgeport|[{'type': 'Point', 'coordinates': [-73.189742, 41.202388]}]|row-8jvx-76z4~mygh|2022-03-31T00:00:00|O6193|Leasing License|Ct|06606-5121
3454|59 Colonial Ave N|Family Auto Body Inc|Bridgeport|[{'type': 'Point', 'coordinates': [-73.191151, 41.202661]}]|row-zqm4~pptm.4s33|2023-09-30T00:00:00|R0700|General Repairer|Ct|06606-5106
3455|1099A Boston Post Rd|Automotive Unlimited Inc|Guilford|[{'type': 'Point', 'coordinates': [-72.6866, 41.287629]}]|row-mjva.pf9v-g25z|2023-03-31T00:00:00|U1611|Used Dealer|Ct|06437-2623
3456|655 Boston Post Rd|A 1 Complete Autocare Llc|Guilford|[{'type': 'Point', 'coordinates': [-72.670166, 41.28879]}]|row-n8vd-659i.6t8z|2023-02-28T00:00:00|R7083|General Repairer|Ct|06437-2711
3457|20 Bradley St|Giovanni Auto Repair Inc|Branford|[{'type': 'Point', 'coordinates': [-72.820752, 41.27685]}]|row-zs3t-t334-v99n|2023-05-31T00:00:00|R1072|General Repairer|Ct|06405-3515
3458|150 N Main St|Premier Subaru Llc|Branford|[{'type': 'Point', 'coordinates': [-72.814093, 41.287794]}]|row-uxbp~nfxn-jr97|2022-06-30T00:00:00|N2321|New Dealer|Ct|06405-3065
3459|694 Main St|Valley Motorsports Co Llc|Ansonia|[{'type': 'Point', 'coordinates': [-73.076868, 41.331011]}]|row-87ny-rsfm-y5uh|2022-01-31T00:00:00|R6826|General Repairer|Ct|06401
3460|11 Clifton Ave|Mikes Reliable Garage Llc|Ansonia|[{'type': 'Point', 'coordinates': [-73.085781, 41.334388]}]|row-si52.g5tp~mzy9|2024-01-31T00:00:00|U7849|Used Dealer|Ct|06401-2201
3461|8 Russell Rd|Pleasant View Garage Llc|Bethany|[{'type': 'Point', 'coordinates': [-73.001159, 41.403064]}]|row-p7iu~iijw~brej|2023-06-30T00:00:00|U8887|Used Dealer|Ct|06524-3327
3462|779 Carrington Rd|Henrys Garage|Bethany|[{'type': 'Point', 'coordinates': [-72.966577, 41.460174]}]|row-k7a2.4u9t.rhzi|2023-05-31T00:00:00|U4950|Used Dealer|Ct|06524-3183
3463|137 Oxford Rd|New England Tire And Brake Service|Oxford|[{'type': 'Point', 'coordinates': [-73.097343, 41.410364]}]|row-kaeu~iuyh-buui|2023-12-31T00:00:00|R6312|General Repairer|Ct|06478
3464|315 Riggs St Ste 7 Bldg B|Second Street Leasing Llc|Oxford|[{'type': 'Point', 'coordinates': [-73.114223, 41.466089]}]|row-iuqw~2q5t-5r29|2023-08-31T00:00:00|U8071|Used Dealer|Ct|06478-1176
3465|32 South St|Danbury Automotve Service Inc|Danbury|[{'type': 'Point', 'coordinates': [-73.428186, 41.385137]}]|row-mitt-b5ez-zesh|2023-06-30T00:00:00|U5659|Used Dealer|Ct|06810-8148
3466|9 South St Unit C2|Yuniors Auto Repair|Danbury|[{'type': 'Point', 'coordinates': [-73.427613, 41.384975]}]|row-t5jx.7jhq-3tt7|2023-07-31T00:00:00|R6931|General Repairer|Ct|06810
3467|601 Route 82|Eds Country Sales Inc|Oakdale|[{'type': 'Point', 'coordinates': [-72.200821, 41.502228]}]|row-2yy9-gw4e-mrfx|2023-10-31T00:00:00|U4604|Used Dealer|Ct|06370
3468|430 Chapel Hill Rd|Oakdale Automotive|Oakdale|[{'type': 'Point', 'coordinates': [-72.204384, 41.470023]}]|row-7wd4-eq7d~ygmp|2022-04-30T00:00:00|U7130|Used Dealer|Ct|06370
3469|220 Riverside Ave|American Auto Sales Llc|Bristol|[{'type': 'Point', 'coordinates': [-72.935339, 41.670274]}]|row-3wy8~97qq-ifqq|2022-06-30T00:00:00|U7662|Used Dealer|Ct|06010-6318
3470|448 Park St|Digiovannis Auto Service Inc|Bristol|[{'type': 'Point', 'coordinates': [-72.966189, 41.67141]}]|row-wqe2~zguw-5xya|2022-09-30T00:00:00|U2450|Used Dealer|Ct|06010
3471|10 Route 66|Lighthouse Motors Inc|Columbia|[{'type': 'Point', 'coordinates': [-72.28038, 41.718471]}]|row-7uk7~8qqn-g96m|2023-01-31T00:00:00|U4890|Used Dealer|Ct|06237
3472|234 Route 6|Columbia Ford Inc|Columbia|[{'type': 'Point', 'coordinates': [-72.28405, 41.72061]}]|row-vz4t~j8nd.6aux|2023-12-31T00:00:00|N2075|New Dealer|Ct|06237
3473|1504 Barnum Ave|Airway Sports Inc|Bridgeport|[{'type': 'Point', 'coordinates': [-73.161584, 41.187712]}]|row-6qgw.adkk~rjmi|2023-12-31T00:00:00|U6421|Used Dealer|Ct|06610-3238
3474|133 Evergreen St|M And M Auto Repair Llc|Bridgeport|[{'type': 'Point', 'coordinates': [-73.191793, 41.197047]}]|row-gan3-j8hk-4u9b|2023-06-30T00:00:00|U8715|Used Dealer|Ct|06606-5713
3475|1125 Highland Ave|English Service Center Llc|Cheshire|[{'type': 'Point', 'coordinates': [-72.895247, 41.529376]}]|row-wa6n-7pwq-yj4s|2023-07-31T00:00:00|R7263|General Repairer|Ct|06410-1627
3476|1405 Highland Ave|Richard Chevrolet Inc|Cheshire|[{'type': 'Point', 'coordinates': [-72.893207, 41.538971]}]|row-j44d-4tg7-x7kg|2023-03-31T00:00:00|N0300|New Dealer|Ct|06410-1286
3477|240 Providence Rd|Toms Auto Body Llc|Brooklyn|[{'type': 'Point', 'coordinates': [-71.931094, 41.796306]}]|row-rww2-32gx.rje5|2024-01-31T00:00:00|U7344|Used Dealer|Ct|06234-1833
